cái	96360	2.815229943
hành	95856	2.817507432
tiếp	95788	2.817815629
kết	95606	2.818641586
dân	95372	2.819705844
nên	93986	2.826063568
chúng	93466	2.828473077
báo	93364	2.828947284
khác	93190	2.829757423
xuất	92572	2.832647088
rồi	92207	2.834362842
cầu	91136	2.839436771
tính	91014	2.840018533
đối	90641	2.841802046
việt	90185	2.843992425
gì	88841	2.850513296
liên	88740	2.85100731
chủ	87618	2.856533399
tác	87283	2.858197069
đại	87118	2.859018838
hệ	86997	2.859622458
cùng	86775	2.860732112
thủ	86722	2.860997449
máy	86480	2.862211053
bản	86257	2.863332385
tư	85683	2.86623207
vẫn	85387	2.867734979
nó	84907	2.870183238
tình	84769	2.870889674
em	83920	2.875261259
kinh	83813	2.875815348
cần	83448	2.877710802
hoá	83168	2.879170477
hoá	83168	2.879170477
thi	83097	2.879541389
lớn	83077	2.879645929
chức	82931	2.880409832
thị	82866	2.880750359
tới	82721	2.881510958
bảo	82509	2.882625411
cô	82179	2.884365882
tế	82061	2.884989929
thanh	81894	2.88587465
vậy	81640	2.887223738
lượng	81455	2.888208986
bình	81178	2.889688387
tâm	80882	2.891274853
lần	80695	2.892280108
phần	80558	2.893018059
thường	80362	2.894075998
tự	80200	2.894952366
đất	79929	2.896422355
nghiệp	79491	2.898808774
sản	79267	2.900034312
đội	79125	2.900813011
cuộc	78904	2.902027714
điểm	78680	2.903262383
an	78303	2.905348333
tay	78043	2.906792779
giờ	77874	2.907734252
chưa	77584	2.909354568
giới	77431	2.910211866
hiệu	77229	2.911346323
ngoài	77150	2.911790804
họ	76851	2.913477211
tìm	76504	2.915442592
tiền	76392	2.916078854
bà	76223	2.917040697
hay	75546	2.92091526
đề	75159	2.923145741
sử	74207	2.92868186
phương	74073	2.9294668
ý	74073	2.9294668
thiết	73175	2.934764003
tạo	71941	2.942150264
nội	71470	2.945002952
nếu	71303	2.946018932
quá	71168	2.946841973
cấp	70618	2.950211321
dự	70311	2.95210346
bệnh	70234	2.952579331
liệu	70133	2.953204318
thu	69447	2.957473245
năng	69066	2.95986243
hồ	68745	2.961885618
thứ	68019	2.966496492
tăng	67858	2.967525679
sao	67637	2.968942398
quả	67540	2.969565678
quả	67540	2.969565678
loại	67356	2.970750446
nhiên	66907	2.973655177
tháng	66897	2.973720092
trở	66864	2.973934381
rằng	66718	2.974883715
tiếng	66546	2.976004779
trí	66269	2.977816317
chất	66120	2.978793889
phòng	65663	2.981806014
mỹ	65369	2.983754893
gian	65011	2.986139888
trang	64772	2.987739427
dùng	64756	2.98784672
trị	64710	2.988155335
sĩ	64690	2.988289583
toàn	63625	2.995498939
án	63460	2.996626667
ảnh	63247	2.998086804
xã	63238	2.998148608
tài	63212	2.998327203
ăn	62760	3.001443799
xe	62732	3.001637601
xây	62137	3.005776453
diễn	62079	3.006182022
dẫn	62039	3.006461945
nhau	61926	3.007253706
thống	61807	3.00808907
bên	61704	3.008813416
lúc	61521	3.010103348
yêu	61297	3.011687515
trọng	61242	3.012077369
vị	61195	3.012410795
thương	61032	3.013569132
giáo	61008	3.013739946
hoặc	60903	3.014488048
quyết	60819	3.015087459
vừa	60459	3.017665775
tiêu	60414	3.017989143
ba	60328	3.018607807
tổ	60225	3.019349926
đưa	59754	3.022759752
chuyện	59690	3.023225155
tra	59615	3.023771186
nguyễn	59164	3.027069206
dựng	58366	3.032966804
lực	58283	3.033584836
thuật	58063	3.035227263
tập	57836	3.036928485
triển	57195	3.04176867
giao	57124	3.042308124
địa	57072	3.042703642
minh	57041	3.042939604
doanh	56952	3.043617754
đều	56541	3.046763249
bao	56418	3.047709048
ấy	56239	3.049089145
đặt	55843	3.052157993
ty	55816	3.052368024
nữa	55606	3.054005079
bắt	55435	3.055342682
hà	55356	3.055962034
sát	55204	3.057156187
dịch	54710	3.06106002
luật	54272	3.064550908
đấu	54204	3.065095398
sáng	54138	3.065624527
muốn	54083	3.06606596
thức	53989	3.066821451
bóng	53963	3.067030649
ban	53906	3.067489627
hết	53679	3.069322318
vấn	52852	3.076065308
tổng	52841	3.076155706
nghệ	52601	3.078132734
chiến	52541	3.0786284
đổi	52212	3.081356405
nguyên	52152	3.081855766
triệu	52150	3.081872422
kế	52055	3.082664284
khách	51961	3.083449234
tiên	51945	3.083582984
chế	51777	3.084989851
lời	51674	3.085854653
tiến	51604	3.086443368
đạo	51450	3.087741355
chân	51415	3.088036894
bán	51343	3.088645493
cáo	50741	3.093767712
lập	50372	3.09693754
chuyển	50325	3.097342951
khu	50242	3.098059815
chị	50071	3.099540469
mắt	50035	3.09985283
tỉnh	49802	3.10187995
giữa	49289	3.106376727
hoạt	49272	3.106526543
mẹ	49145	3.107647395
trận	49129	3.10778881
sơ	49101	3.108036397
vật	49070	3.108310676
chương	49047	3.108514286
hoa	48983	3.109081354
bàn	48443	3.113895704
hướng	48353	3.11470331
mỗi	48326	3.114945885
thêm	48207	3.116016629
xuống	48067	3.117279717
cảm	47922	3.1185918
sở	47847	3.119272022
ai	47618	3.121355584
đánh	47515	3.122296001
nhỏ	47381	3.123522512
đọc	47321	3.124072821
gần	47281	3.124440081
chi	47204	3.125147933
phẩm	47164	3.125516104
kiện	46936	3.127620659
lấy	46027	3.136114065
cứu	46022	3.136161246
đình	46011	3.136265062
hỏi	45798	3.138280222
kỳ	45772	3.138526845
đơn	45723	3.138992017
quyền	45677	3.139429162
ngay	45661	3.139581316
truyền	45524	3.14088632
du	45474	3.141363577
viết	45419	3.141889166
kiến	45327	3.142769758
quy	45114	3.144815399
tham	45067	3.145268085
nghĩ	44952	3.146377715
kiểm	44924	3.146648316
chí	44793	3.147916584
khoảng	44793	3.147916584
đoàn	44719	3.148634651
nhìn	44675	3.149062173
nghe	44496	3.150805763
tên	44363	3.152105827
vô	44354	3.152193942
đá	44224	3.153468713
tích	44182	3.153881363
tốt	44126	3.154432174
phụ	44014	3.155535895
sức	43957	3.15609869
phạm	43955	3.15611845
biến	43685	3.158794394
tục	43559	3.160048833
chọn	43530	3.160338067
chứng	43455	3.16108698
tuy	43402	3.161616992
xem	43271	3.162929802
cứ	43246	3.16318079
áp	43222	3.163421875
tp	43123	3.164417768
tử	42847	3.167206315
dục	42801	3.167672818
đời	42755	3.168139824
vệ	42742	3.168271894
nhịp	42578	3.169941477
sách	42388	3.171883809
thật	42309	3.172693974
bài	42260	3.173197242
mạnh	42201	3.173803992
mạch	42151	3.174318852
thắng	41870	3.177223773
từng	41867	3.177254892
nơi	41846	3.177472784
vi	41824	3.177701168
đông	41819	3.177753091
trưởng	41702	3.17896985
khai	41631	3.179709891
thái	41474	3.181350811
bố	41404	3.182084434
gặp	41080	3.185496299
mua	40867	3.187753977
đâu	40770	3.188786023
bất	40481	3.191875502
hoàn	40446	3.192251157
quân	40424	3.192487449
khó	40372	3.19304647
hôm	40337	3.193423139
mức	40281	3.194026491
cảnh	40238	3.194490348
xác	40143	3.195516909
thay	39882	3.198349805
dài	39754	3.199745901
kiếm	39660	3.200774024
thuốc	39642	3.200971177
biệt	39362	3.204049577
lòng	39277	3.204988426
phân	39274	3.205021599
a	39129	3.206627985
nghị	39115	3.2067834
mở	39099	3.206961084
cổ	39041	3.207605801
phim	38999	3.208073263
tranh	38673	3.211718871
đặc	38480	3.213891671
giả	38308	3.215837256
ứng	38256	3.216427176
chẳng	38225	3.21677924
giảm	38186	3.217222566
ký	38154	3.217586659
cửa	37711	3.222658685
nhiệm	37573	3.224250862
tất	37502	3.225072305
cuối	37481	3.225315565
ca	37452	3.22565172
nhập	37396	3.226301583
chơi	37373	3.226568773
ghi	37322	3.227161826
chung	37311	3.227289845
bỏ	37265	3.227825609
kỹ	37206	3.228513753
mọi	37202	3.228560446
phục	37183	3.228782308
giám	36974	3.231230297
chiều	36723	3.234188582
nghiệm	36652	3.235029056
gây	36535	3.236417623
vực	36521	3.236584074
phố	36439	3.237560284
tượng	36434	3.23761988
chuẩn	36364	3.238455085
đứng	36253	3.239782783
dưới	36171	3.240766219
thuộc	36121	3.241366969
thích	35904	3.243983899
chiếc	35841	3.244746616
sân	35645	3.247128115
giúp	35638	3.247213411
tuyển	35613	3.247518175
nhạc	35579	3.247932997
khoa	35537	3.248445972
toà	35372	3.250467118
biểu	35308	3.251253616
thư	35132	3.25342386
chịu	35130	3.253448585
đủ	35118	3.25359696
quản	35036	3.254612217
chuyên	34976	3.255356594
nữ	34975	3.255369011
lợi	34969	3.255443521
gọi	34809	3.257435187
mang	34802	3.257522532
y	34793	3.257634857
thân	34576	3.260351985
vùng	34469	3.26169805
phong	34414	3.26239158
diện	34373	3.262909296
lao	34346	3.263250569
giữ	34291	3.263946584
xử	34253	3.26442812
đồ	34203	3.265062534
cây	34202	3.265075232
vòng	34123	3.266079528
dung	33943	3.26837651
sang	33876	3.26923461
hoà	33515	3.273887511
đúng	33410	3.275250259
trả	33346	3.276082988
rõ	33233	3.277557187
hạn	33116	3.27908886
viện	33001	3.280599634
dòng	32998	3.280639116
phủ	32947	3.281310858
tín	32768	3.283676799
châu	32636	3.28542981
sư	32573	3.286268975
phía	32554	3.286522375
ít	32540	3.286709186
phép	32222	3.290974241
bước	32208	3.291162977
càng	32208	3.291162977
mất	32083	3.292851763
trái	32073	3.29298715
hồi	31979	3.294261855
tiết	31936	3.294846215
lịch	31929	3.294941417
câu	31794	3.296781564
đêm	31719	3.297807247
quảng	31631	3.299013812
nhớ	31536	3.300320127
lớp	31528	3.300430312
thơ	31495	3.300885122
âm	31322	3.303277249
chết	31302	3.303554647
xa	31259	3.304151654
mùa	31225	3.304624287
sông	31198	3.304999981
chạy	31133	3.305905763
hoàng	30854	3.309815259
sơn	30843	3.30997012
cụ	30830	3.31015321
đàn	30788	3.310745256
xét	30779	3.310872229
ngành	30756	3.311196882
cố	30749	3.311295738
lan	30720	3.311705523
hiểu	30639	3.312852148
trạng	30592	3.313518864
nghĩa	30434	3.315767698
tố	30381	3.31652467
nghiên	30248	3.31843007
tỷ	30172	3.319522635
đạt	30023	3.321672648
gái	30020	3.321716046
nổi	29877	3.323789747
kể	29873	3.323847895
biên	29769	3.325362488
lưu	29740	3.32578577
so	29595	3.32790839
khí	29526	3.328922119
tương	29467	3.329790811
chống	29418	3.330513591
xin	29339	3.331681427
lê	29305	3.332185009
di	29269	3.33271885
vàng	29241	3.333134514
khẩu	29194	3.333833131
môn	29103	3.335188975
nàng	29053	3.33593575
danh	28947	3.337523173
cá	28877	3.338574661
khả	28525	3.343901081
ngồi	28501	3.344266636
vợ	28500	3.344281874
mấy	28458	3.344922359
bác	28157	3.349540353
trần	28043	3.351302262
thiếu	27974	3.352372164
hải	27935	3.352978059
đức	27909	3.353382459
hộ	27896	3.3535848
riêng	27815	3.35484767
trời	27776	3.355457031
luận	27722	3.356302175
yếu	27698	3.356678323
nhật	27655	3.357353072
tinh	27631	3.357730131
cười	27586	3.358438002
toán	27566	3.358752983
chỗ	27522	3.359446744
trợ	27468	3.360299696
rộng	27410	3.361217699
nguồn	27391	3.361518846
tối	27230	3.364079093
phút	26978	3.368116984
vũ	26959	3.368422956
dương	26933	3.368842003
mạng	26911	3.369196898
tây	26876	3.369762102
đào	26856	3.370085406
chồng	26831	3.370489875
đẹp	26782	3.371283729
xuân	26781	3.371299945
tải	26752	3.371770479
long	26717	3.372339044
cung	26477	3.376257959
thần	26472	3.37633998
phí	26437	3.376914563
đốc	26412	3.377325446
lệnh	26167	3.3813728
luôn	26165	3.381405995
nằm	26143	3.381771311
vài	26083	3.382769193
tấn	26062	3.383118994
bởi	26034	3.383585834
tưởng	26020	3.383819442
mục	25953	3.384939168
vận	25927	3.385374467
huyện	25772	3.387978612
dù	25747	3.388400101
phá	25698	3.38922741
ngoại	25626	3.390445913
cực	25475	3.393012542
đóng	25448	3.393473078
cạnh	25362	3.394943236
trách	25347	3.395200169
kim	25305	3.395920393
lâu	25228	3.397243912
áo	25198	3.397760663
hoạch	25029	3.400683236
nhóm	24975	3.401621237
đoạn	24963	3.401829958
bay	24889	3.403119287
vui	24800	3.404675054
đáng	24690	3.406605644
phóng	24668	3.406992795
vốn	24637	3.407538911
độc	24556	3.40896911
khỏi	24538	3.409287572
tiểu	24460	3.410670282
thiên	24434	3.411132165
bảng	24409	3.411576747
tịch	24271	3.414039064
t	24270	3.414056958
thuận	24188	3.415526774
dễ	24187	3.41554473
nhanh	24114	3.416857478
usd	24034	3.418300677
hưởng	23855	3.421547313
khối	23685	3.424653345
trực	23652	3.425258864
dây	23592	3.426361975
quay	23581	3.426564516
đôi	23579	3.426601352
sắc	23540	3.427320276
chú	23420	3.429539844
đầy	23370	3.430468022
hương	23352	3.430802652
lắm	23348	3.43087705
tần	23338	3.431063099
tội	23224	3.433189712
cán	23139	3.434782148
b	23089	3.435721611
hồng	23047	3.436512333
soạn	22954	3.438268357
vọng	22893	3.439424026
da	22828	3.44065887
thôi	22816	3.440887226
sóng	22753	3.442088068
màu	22697	3.443158277
làng	22542	3.446134289
thuỷ	22509	3.446770533
bé	22492	3.447098659
hậu	22491	3.447117969
nông	22404	3.44880117
quang	22404	3.44880117
khá	22401	3.448859328
m	22243	3.451933372
nối	22152	3.453713792
tuyến	22073	3.455265371
cọc	22067	3.455383439
phú	21986	3.456980511
ngọc	21970	3.457296677
dạng	21969	3.457316445
niên	21919	3.458305998
trò	21904	3.458603304
giấy	21880	3.459079417
tuần	21878	3.459119116
cháu	21859	3.459496444
chàng	21773	3.461208462
góp	21700	3.462667
kỷ	21630	3.464070215
hạ	21577	3.465135673
buổi	21532	3.466042363
thép	21450	3.467699438
lo	21434	3.468023508
bây	21420	3.468307268
thấp	21362	3.469484824
kéo	21315	3.470441397
gồm	21258	3.471604332
thoại	21229	3.472197197
vai	21161	3.473590547
biển	21096	3.474926618
cấu	21039	3.476101641
lệ	21015	3.47659734
suất	20974	3.477445471
hát	20956	3.477818345
cầm	20924	3.478482023
mai	20873	3.479541861
chắc	20847	3.480083168
nghề	20830	3.480437464
thầy	20805	3.480959014
dữ	20739	3.482338923
coi	20727	3.482590287
c	20726	3.482611241
suy	20585	3.485575863
bắc	20581	3.485660262
đáp	20576	3.485765783
tàu	20564	3.486019139
nạn	20555	3.486209253
đảm	20442	3.48860335
huy	20423	3.489007197
thảo	20194	3.493904382
telex	20187	3.494054951
chỉnh	20121	3.495477173
xung	20094	3.496060336
sai	20068	3.496622642
hữu	20035	3.497337388
thất	19970	3.498748669
lẽ	19932	3.499575856
kia	19886	3.500579299
đau	19883	3.500644822
khiến	19833	3.501738322
đa	19793	3.50261511
khăn	19683	3.505035442
giống	19665	3.505432784
to	19558	3.507802293
ngân	19551	3.507957759
cộng	19491	3.509292613
đảo	19471	3.509738478
mẫu	19451	3.5101848
sâu	19233	3.515079703
uống	19189	3.516074391
lãnh	19123	3.517570709
khiển	19104	3.518002425
lão	19054	3.519140573
mặc	18999	3.520395992
tướng	18951	3.521494603
chấp	18828	3.524322545
đăng	18813	3.524668679
lương	18772	3.525616189
hiệp	18705	3.527169022
hàn	18649	3.528471185
tiện	18641	3.528657528
duy	18628	3.528960505
giang	18616	3.529240364
xảy	18576	3.530174532
hùng	18517	3.531556108
quý	18496	3.532048918
quanh	18486	3.532283786
cánh	18454	3.533036218
môi	18436	3.533460035
trương	18425	3.533719238
phản	18405	3.534190913
rừng	18388	3.534592239
căn	18357	3.535325026
vẻ	18355	3.535372345
lễ	18331	3.535940577
đỏ	18329	3.535987963
chứ	18271	3.537364417
lộ	18253	3.537792481
i	18101	3.541424166
cử	18074	3.542072456
mong	18008	3.543661252
mại	17997	3.543926618
song	17980	3.544337047
mô	17952	3.545013895
thử	17911	3.5460069
nền	17764	3.54958597
đứa	17756	3.549781598
sợ	17749	3.549952845
kích	17740	3.550173119
linh	17738	3.550222084
vượt	17720	3.550663017
nguy	17719	3.550687526
nga	17631	3.552849789
tầng	17631	3.552849789
kẻ	17564	3.554503306
chợ	17532	3.555295272
dầu	17485	3.556461098
gió	17459	3.557107369
cha	17379	3.559101951
nhờ	17354	3.559727141
cường	17334	3.560227942
chữ	17319	3.560603922
nâng	17305	3.560955131
tốc	17278	3.561633265
á	17218	3.563144031
ngủ	17209	3.5633711
lâm	17205	3.563472057
chia	17190	3.563850858
thí	17172	3.564305855
tức	17155	3.564736012
ninh	17120	3.565622974
ánh	17087	3.566460915
đô	17062	3.567096797
ngôi	17016	3.568269257
tai	16943	3.570136423
phó	16937	3.570290247
tuyên	16921	3.570700709
nuôi	16849	3.572552604
nhiệt	16846	3.572629938
rượu	16801	3.573791603
nhằm	16779	3.57436066
khởi	16742	3.575319397
địch	16741	3.575345338
bãi	16739	3.575397225
mày	16708	3.576202268
tông	16688	3.576722443
xanh	16664	3.577347477
nặng	16656	3.577556022
thúc	16650	3.577712496
dũng	16642	3.577921217
tỉ	16586	3.579385073
bạc	16585	3.579411258
uỷ	16570	3.579804226
hạng	16556	3.580171317
chữa	16487	3.581985096
ngang	16481	3.582143175
máu	16478	3.582222236
ống	16369	3.585104586
gửi	16360	3.585343435
may	16360	3.585343435
núi	16343	3.585794954
bức	16331	3.586113956
đài	16326	3.586246942
lá	16301	3.586912487
phê	16277	3.587552371
hiểm	16262	3.587952778
cư	16256	3.588113044
cam	16171	3.590389857
hơi	16168	3.590470434
tim	16124	3.591653945
đương	16063	3.593300075
ubnd	16031	3.59416612
khoẻ	16008	3.594789659
khoẻ	16008	3.594789659
xếp	16001	3.594979609
thưởng	15999	3.595033896
phù	15982	3.595495608
pha	15953	3.596284369
quê	15951	3.596338819
suốt	15945	3.596502211
tránh	15902	3.597674985
bê	15845	3.599234491
xong	15827	3.599728132
quận	15823	3.599837906
hạnh	15784	3.600909662
thằng	15773	3.601212431
băng	15758	3.601625638
lĩnh	15691	3.603476112
miền	15690	3.603503791
buồn	15682	3.603725285
trắng	15651	3.604584643
đổ	15638	3.604945526
n	15635	3.605028849
dành	15614	3.605612559
yên	15611	3.605696011
chờ	15590	3.606280619
tân	15571	3.60681023
sắp	15539	3.607703668
mãi	15535	3.607815477
đấy	15459	3.609945337
cải	15393	3.611803465
sớm	15368	3.612509382
mềm	15294	3.614605648
mã	15215	3.616854778
kịch	15176	3.617969416
thiện	15156	3.618542138
thuế	15113	3.619776052
lắp	15078	3.620782995
lạc	15056	3.621417128
trai	15049	3.621619092
hại	15045	3.621734542
cục	15041	3.621850023
đem	15001	3.623006523
cậu	14873	3.626728156
mật	14833	3.627897738
thẳng	14819	3.628307836
ấn	14749	3.630364159
giành	14713	3.631425499
võ	14685	3.632252783
trao	14683	3.632311936
thao	14641	3.633555994
phúc	14639	3.633615324
hãy	14629	3.633912094
xúc	14623	3.634090254
lai	14602	3.63471439
trông	14591	3.635041677
cập	14580	3.63536921
ước	14534	3.636741578
nhiễm	14512	3.637399465
thiệu	14496	3.637878554
lạ	14446	3.639379124
bốn	14420	3.640161474
tỏ	14367	3.641760643
thăm	14346	3.642395908
quần	14318	3.643244376
đo	14280	3.644398527
nỗi	14272	3.644641897
xuyên	14265	3.644854958
liền	14237	3.645708249
dấu	14227	3.646013403
ma	14191	3.647113734
hút	14175	3.647603667
bờ	14152	3.648308914
bọn	14106	3.649722855
phạt	14106	3.649722855
mối	14097	3.650000035
giác	14055	3.651295884
hy	14030	3.652069063
thẩm	14030	3.652069063
dạy	14015	3.652533632
thuê	14004	3.652874632
phận	13973	3.653837075
in	13947	3.654645933
quen	13942	3.654801656
ngờ	13862	3.65730084
cắt	13847	3.657771042
tạm	13845	3.657833774
tiêm	13837	3.658084793
kiểu	13785	3.659719964
tường	13778	3.659940554
đảng	13715	3.661930922
thoát	13681	3.663008891
lục	13643	3.664216855
thuyết	13615	3.665109089
lửa	13597	3.665683637
tờ	13596	3.665715578
tấm	13592	3.665843368
đoạt	13585	3.666067092
v	13585	3.666067092
trăm	13584	3.666099061
đà	13583	3.666131034
dần	13566	3.666674922
quán	13549	3.667219492
ô	13542	3.667443925
kính	13533	3.667732653
phối	13527	3.667925244
sửa	13526	3.667957351
ngõ	13485	3.669275784
buộc	13465	3.669920377
đẩy	13457	3.670178482
luyện	13382	3.672605709
kêu	13365	3.673157771
the	13292	3.675536402
qui	13258	3.67664872
ngắn	13257	3.676681478
kịp	13217	3.677993844
nghiêm	13212	3.678158169
khắc	13188	3.678947796
hãng	13153	3.680101914
ổn	13033	3.684082339
già	13009	3.684882821
góc	13002	3.685116573
bí	12961	3.686488224
âu	12951	3.686823431
khảo	12949	3.686890503
biện	12938	3.687259588
vẽ	12935	3.687360301
mắc	12914	3.688065952
chiếm	12868	3.689615682
tận	12807	3.691679325
thú	12793	3.692154334
hắn	12762	3.693207994
trụ	12675	3.696178766
tao	12644	3.697242247
chút	12641	3.697345303
hỗ	12634	3.697585862
niệm	12622	3.697998558
hầu	12613	3.698308339
h	12531	3.701141004
d	12529	3.701210325
gà	12529	3.701210325
tù	12526	3.701314327
màn	12519	3.701557095
nghi	12516	3.70166118
bổ	12498	3.702286214
đua	12480	3.702912149
cũ	12476	3.703051368
phi	12464	3.703469294
lối	12440	3.704306354
ưu	12437	3.7044111
mơ	12398	3.705775102
hạt	12381	3.706371011
bày	12355	3.707283985
tầm	12341	3.707776382
tộc	12339	3.70784677
lạnh	12336	3.707952374
cốt	12335	3.707987581
nhẹ	12310	3.708868681
hoạ	12245	3.711167945
mưa	12155	3.714371771
khẳng	12141	3.714872275
nghèo	12115	3.715803316
nóng	12093	3.716592681
ngược	12091	3.716664513
đừng	12063	3.717671407
nghỉ	12030	3.718861107
sẵn	12000	3.719945488
đỡ	11984	3.720524934
nửa	11957	3.721504505
mời	11932	3.72241349
cột	11892	3.723871834
nhiêu	11878	3.724383413
cuốn	11829	3.726178703
nhu	11801	3.727207924
đợi	11793	3.727502436
thụ	11780	3.727981444
mười	11679	3.731721076
đen	11662	3.732353697
chừng	11649	3.732838089
bit	11639	3.733211066
đích	11603	3.734556442
khán	11582	3.735343174
bầu	11500	3.738428894
lỗi	11490	3.738806706
đỗ	11437	3.740814613
giai	11394	3.742450519
kém	11394	3.742450519
chiếu	11391	3.742564882
x	11374	3.74321351
khổ	11348	3.744207407
thừa	11344	3.744360516
rút	11326	3.745050177
miệng	11322	3.745203584
họp	11277	3.746933154
mộ	11272	3.747125754
sung	11255	3.747781235
giọng	11218	3.749211299
cơm	11192	3.750219033
bật	11187	3.750413096
lượt	11172	3.750995807
cưới	11160	3.75146254
truy	11148	3.751929774
chứa	11032	3.756472481
đám	11025	3.756748136
chặt	10987	3.75824761
ngăn	10919	3.760943868
hẳn	10886	3.762258404
u	10856	3.7634569
dưỡng	10846	3.763857134
dao	10834	3.764337903
mũi	10804	3.765542159
binh	10797	3.765823633
tóc	10790	3.76610529
lưng	10785	3.766306585
dám	10737	3.768243781
sài	10706	3.769499495
tạp	10668	3.771043727
cân	10665	3.771165875
cà	10610	3.77341135
vua	10568	3.77513393
kg	10557	3.775586213
trúc	10521	3.777069714
giản	10495	3.778144291
bào	10469	3.779221535
kiên	10456	3.77976116
đột	10450	3.780010444
phiên	10449	3.780052005
mừng	10417	3.78138407
đón	10399	3.782135156
thiệt	10399	3.782135156
tái	10392	3.782427596
chắn	10382	3.78284571
gòn	10371	3.7833061
xưa	10371	3.7833061
tắc	10357	3.783892758
tuấn	10317	3.785573304
liệt	10288	3.786795779
thượng	10284	3.786964666
ly	10271	3.787514005
trồng	10206	3.79027117
phổ	10174	3.791635001
thuyền	10163	3.792104809
lưới	10149	3.792703482
thở	10139	3.793131611
tuyệt	10138	3.793174447
virus	10133	3.793388692
la	10132	3.793431553
tật	10117	3.794074984
duyệt	10114	3.794203785
duyệt	10114	3.794203785
chục	10103	3.794676381
gã	10076	3.795838576
thua	10071	3.796054138
mái	10070	3.796097264
nha	10065	3.796312955
khung	10049	3.797003888
bánh	10042	3.797306517
sàn	10029	3.797869103
dậy	10007	3.798822835
chậm	10004	3.798953051
chảy	9985	3.799778665
giam	9940	3.80174035
vân	9920	3.802615062
tồn	9910	3.80305308
lặng	9888	3.804018277
vinh	9861	3.805205776
ngữ	9835	3.80635237
bại	9820	3.807015247
chuyến	9773	3.809098836
cứng	9755	3.809899461
gắn	9735	3.810790778
khám	9728	3.811103172
thác	9682	3.813161656
chăm	9649	3.814644428
tết	9643	3.814914568
đòi	9634	3.815320092
khúc	9624	3.81577112
tôn	9610	3.816403347
cháy	9600	3.816855501
thai	9588	3.817398709
khoản	9579	3.817806561
hấp	9542	3.819487322
g	9522	3.820398557
e	9517	3.820626665
thoả	9517	3.820626665
thôn	9513	3.820809238
tung	9507	3.82108324
cơn	9501	3.821357416
đoán	9444	3.823970756
siêu	9443	3.824016745
gốc	9414	3.82535254
nét	9407	3.82567559
niềm	9405	3.825767934
can	9390	3.826461142
huyết	9389	3.826507395
hôn	9372	3.827294454
bến	9365	3.827618953
